0,4.64475
0.01,6.82373
0.02,5.97426
0.03,5.71786
0.04,5.48321
0.05,5.35788
0.06,5.29037
0.07,5.41213
0.08,5.15624
0.09,4.95458
0.1,5.06458
0.11,5.14118
0.12,5.12355
0.13,5.08722
0.14,4.72703
0.15,4.45929
0.16,4.2127
0.17,4.3144
0.18,4.5373
0.19,4.76656
0.2,4.94247
0.21,5.87048
0.22,5.54356
0.23,6.13251
0.24,6.23306
0.25,6.42549
0.26,6.6156
0.27,6.61353
0.28,6.60538
0.29,6.42907
